?,date,facebookUrl,likesCount,postTitle,text
2449,2023-04-25T16:13:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),??????
2450,2023-04-25T16:12:07.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,???? ????
2451,2023-04-25T16:10:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3334403710158805/,0,??? ??? ??????????? ??? ?? ?????? ?? ?????? ???? ???? ???? ???????? ??????? ????????,????? ??????
2452,2023-04-25T15:48:29.000Z,https://www.facebook.com/groups/univisionusers/posts/3334655460133630/,0,Sn baitsgaanuu?Zuragtniihaa udirlaganii netflix gesen tovchin deer ni dartsan  chin butsaagaad Univision aa oruulj chaddagui? Tuslaach humuusee,menu deeree darj gargaad av gsn oroltiin songo hdmi bol hdmi iin songon
2453,2023-04-25T15:47:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3333941233538386/,0,"Tulbur arai ih garaad bhiiin buuur OMG, bnga gazan, net n nogoo uruund ch barihgui hog.... Oor zuvhun tv, nettei ymar gazar bdag be?",voo
2454,2023-04-25T15:45:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3331691917096651/,0,Eniig zarah hun bn uu? Ner shiljuulj avya. Modnii 2 toi oir bval sn bn.,Salgaj zarahgui ij bureng 100d av ner shiljeed l boloo
2455,2023-04-25T15:42:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Univision Mongolia Automatr bagts sungadag Wifi gj awah um bhgui zawaan luiwarin
2456,2023-04-25T15:37:02.000Z,https://www.facebook.com/groups/univisionusers/posts/3333941233538386/,0,"Tulbur arai ih garaad bhiiin buuur OMG, bnga gazan, net n nogoo uruund ch barihgui hog.... Oor zuvhun tv, nettei ymar gazar bdag be?",??????? !!!!!!! humuus engej bhad ym bodoh tsag bolsonuuu ymar so gazar tag shuuu
2457,2023-04-25T15:35:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3333411486924694/,0,"???? ???? ? ?????? ???????? ?????? ?????? ??????? ???? ???????? ??????
???? ?????? ???????? ??? ?????? ?? ???? ????????? ??????? ????????  ???????? ? ???? ??? ?????? 8???? ???? ?????? ???? ??????? ??...",Hog  hog
2458,2023-04-25T15:31:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,3,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Iim bolchvol udirdlaganiihaa butsah tovchluur deer 2 3 darj bgaad ok tovch dr hed hed darchih tgheer bolj bnlee.
2459,2023-04-25T15:13:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,???-???? ?????? ?????? ?????.
2460,2023-04-25T14:40:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),?????? ????? ???????
2461,2023-04-25T14:26:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,??? ??????? ???????? ??????. ??? ?????? ???? ??? ????? ???????
2462,2023-04-25T14:21:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,?????? ?????????? ????????? ??????? ???????? ?????? ? 87 ????? ??????? ??????????
2463,2023-04-25T14:20:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,1,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),Bolisoon hogiin boltson  restart hiigdeed huuchin menu ni goe   bsn shineni gatsaad  sonin boltson
2464,2023-04-25T13:59:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,??????? ????? ??? ??????
2465,2023-04-25T13:38:01.000Z,https://www.facebook.com/groups/univisionusers/posts/3333285620270614/,0,Wifinii data duusdag ymu wifid holbogdson ch offine bh ym tv ni zugeer,duusan sh 400-700 gb orchim baidag bh aa
2466,2023-04-25T13:35:30.000Z,https://www.facebook.com/groups/univisionusers/posts/3333862396879603/,0,,1424 ??? ??????? ?????????? ?????????? ???????
2467,2023-04-25T13:30:49.000Z,https://www.facebook.com/groups/univisionusers/posts/3333763530222823/,0,"??????? ????? ????? ????? ?????? ?????? ??????? ?????? ???? ? ????? ??? ?????? ????????? ???? ???? ???????? 
??? ????? ????? ??? ????? ???? ???? ???? ????? ?????? ???????? Univision Mongolia",Shinechlel nerte Sega
2468,2023-04-25T13:26:04.000Z,https://www.facebook.com/groups/univisionusers/posts/3333941233538386/,0,"Tulbur arai ih garaad bhiiin buuur OMG, bnga gazan, net n nogoo uruund ch barihgui hog.... Oor zuvhun tv, nettei ymar gazar bdag be?",Arai l ih gatsdag boljee. Oroi bur asaah geh hagas tsag urdeg bolloo.ednii uilchilgee yaasan saijurdagguin zovlontoi gazar vee????
2469,2023-04-25T13:24:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),Aimar olon bgazde xaxa
2470,2023-04-25T13:22:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Yamar erguu malnuud ve
2471,2023-04-25T13:17:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,5,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,Hvnii biyiig chi medehvv zvger duugai vzvvl vzeed boiul boliooch emegtei hvmvvs iim snin negniige hemlesen zang hzee bolih we. Hvvheddee l naad zangaa bti uwluulerei!!
2472,2023-04-25T12:53:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,VOO ??? ???
2473,2023-04-25T12:46:50.000Z,https://www.facebook.com/groups/univisionusers/posts/3333862396879603/,0,,"????? ??? ????? ? ???????? ????, Unitel-app ??????? ??????. ?????? ??? ??????? ?????? ??? ???????? ???????? ??? ?????? ??? ??? ? ?????? ??? ??????. ?????? ?? ?????????? ???? ?????? ????? ?????"
2474,2023-04-25T12:20:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3334135633518946/,0,Huuchin tuhuurumjnii udirdlaga zarah hun bnuu?,Bna hurged ogj bolno 90136969
2475,2023-04-25T11:58:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3333862396879603/,0,,?????? ?? ?????? ?????? ?? ????? ????????? ??????????
2476,2023-04-25T11:54:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3333854100213766/,1,??? ??????? ??? ????????? ???? ?  ???? ???????  ????????? ?? ??? ???,mnaih buh suvagn bolood bur nuhuj uzeed bsn shd daanc wifi n bolooguilde XD
2477,2023-04-25T11:39:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,1,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,back ????? ???? ?????? ????????
2478,2023-04-25T11:18:07.000Z,https://www.facebook.com/groups/univisionusers/posts/3333970016868841/,0,??????????? ?????????? ???????? ??????? ????? ??? ???????????? ??. ????? ??? ? ??????. 80113233,???? ???
2479,2023-04-25T11:17:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,VOO ????? ?? ?????? ?? ??
2480,2023-04-25T11:04:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3333762816889561/,0,Univision Lawlah hed we?,1424
2481,2023-04-25T10:53:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,Harin tiimee ogt bgaagui 1 sariin Tolbort 80100 ch geh shig bur Arai l davaraad bgan bmaa.
2482,2023-04-25T10:43:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3328185954113914/,0,??*?? ?????? ??????? ????? ??*??,Yaj salahdag yum be
2483,2023-04-25T10:36:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,"???????? ??????? ?????? ?????. 
?? ????????? ????????, ???????? ???? ????????"
2484,2023-04-25T10:31:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,??? ?????? ???? ????? ????
2485,2023-04-25T10:27:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,1,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,"????????
?????? ???? ??? 
????? ?? ????? ?????? ?????? ????????? ???????? ??????? ???"
2486,2023-04-25T10:25:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3333854100213766/,0,??? ??????? ??? ????????? ???? ?  ???? ???????  ????????? ?? ??? ???,Bvr zahialsan bagts ch vzej bolohoo bolison bnle
2487,2023-04-25T10:24:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,?????????? ???????? ??????? ?????? ?????? ?? ????? ??? ???
2488,2023-04-25T10:21:50.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Har tohooromjoo untraagd asaa
2489,2023-04-25T10:21:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Univision Mongolia ??????????????
2490,2023-04-25T10:19:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,guilgeenii utga deer gereenii dugaar taslaltai irsen bn tged sungagdaagvi bsan bn gsen shv
2491,2023-04-25T10:19:13.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,1424 bol estoi awahgv yum bnle manaih bas 3 honoson unitel orj 77toi dugaariig awsan
2492,2023-04-25T10:18:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,77118811 luuzalgaad 4... 1.. gsen songoltiin songood operarortoin holbogd
2493,2023-04-25T10:16:49.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,harin tiimee arai heterhii huraamjaa boliocheee
2494,2023-04-25T10:05:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,??? ????????? ??????????? ??????? ??????? ??
2495,2023-04-25T10:04:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3333327723599737/,0,?????? ?????? ???? ???????? ??????,
2496,2023-04-25T10:01:42.000Z,https://www.facebook.com/groups/univisionusers/posts/3333763530222823/,1,"??????? ????? ????? ????? ?????? ?????? ??????? ?????? ???? ? ????? ??? ?????? ????????? ???? ???? ???????? 
??? ????? ????? ??? ????? ???? ???? ???? ????? ?????? ???????? Univision Mongolia",????? ??? ?????????? ?? ???? ???? ???? ??????????? ???? ?????
2497,2023-04-25T10:01:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,"Univision Mongolia 
?????? ??? ???????? ??????? ????? ?? 
??????? ????????? ??? ?????? ???????? ??? 
?????? ??? ????? ????????? ??? ???????? ???"
2498,2023-04-25T09:55:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Yag yag tulbur ni bvvr arail baina aa. 45k iin bagts 90k gees buuhaa boliloo
2499,2023-04-25T09:55:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,????????? ????????
2500,2023-04-25T09:54:13.000Z,https://www.facebook.com/groups/univisionusers/posts/3333841953548314/,0,Iim udirdlaga awna,1 shirheg old bna shuu 15k  88727471
2501,2023-04-25T09:50:04.000Z,https://www.facebook.com/groups/univisionusers/posts/3333411486924694/,0,"???? ???? ? ?????? ???????? ?????? ?????? ??????? ???? ???????? ??????
???? ?????? ???????? ??? ?????? ?? ???? ????????? ??????? ????????  ???????? ? ???? ??? ?????? 8???? ???? ?????? ???? ??????? ??...",Hog
2502,2023-04-25T09:48:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,?????????? ?????? ???? ??
2503,2023-04-25T09:45:39.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Jijig hariig untraagaad asaa
2504,2023-04-25T09:43:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,"??????? ????? ???????? ?? ???
1 ????? 2 ??????? ?????? ?? ??????? ?????????? ??????????."
2505,2023-04-25T09:32:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,utsaa awhgui ymaa yay daa
2506,2023-04-25T09:25:02.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,5,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,Hun uurtuu archaatai bailaa geed hana urumduh gj baigaa met hamartai nud n diilehgui sormuustai baih estoomuuu hahahahaha ?????? yalanguyaa Urlagiin hun natural baival goe haragddag sho??
2507,2023-04-25T09:22:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,2,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),Ystoi baliar zawaan eriin gazar utsaa neg ch awahgv chat potondoo hriu hezee ch oghgv kino nemegdehgv vzeh yuu ch bhgv idewhjvvlsen bagtsaa bnga awtomat sungaltaar sungaj mngo nehne bi daw Univision tatgalzah gd beldtsen shine bairandaa daw ene muug tawku sda booj vhmeer hvnd surtaltai
2508,2023-04-25T09:19:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,0,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,oorto archtai lll hun bnsht uzegchde bas hunlj bn neg esnii. Tom humuus baij engd l hun shuumjll postl teriige goy hargddg gj bddg ym bhda
2509,2023-04-25T09:19:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,tolboroo toltson ymchjn ene sar xeregleed skymedia tawiulna ix goe gj xvn bvr l tegx ym edbiix bvtexgvie
2510,2023-04-25T09:18:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,???? ?????? ???? ???? ?????????
2511,2023-04-25T09:15:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Hamgiin zavaan shuldag gazardaa
2512,2023-04-25T09:15:23.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,3,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,?????? ??? ????????? ???? ???????.???????? ???? ? ???? ?????? ???????.?????? ????? ?????.????????? ??????.?????? ???????????.
2513,2023-04-25T09:14:21.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,??? ??? ????? ??? ????? ??
2514,2023-04-25T09:12:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,??? ???????????? ?? ??????? ????????? ????? ???????? ?????? ??????
2515,2023-04-25T09:10:47.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Back dar daraa ni ok daraarai
2516,2023-04-25T09:07:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Har tuhuurumjnyh n langyn orolt gemtchihdeg ch gelvv langyn holboltondoo baidag ym shig bainle neg hed hng ingj baij bgd tuhuurumjuu soliulsn
2517,2023-04-25T09:02:43.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,2,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,telecomiin net  suulgaad smart tv bol voo tataad l sariin herglee ihdeel 45.0 grdg estoi amar  iim bolood 1 jil garan bolj bna telecom hyzgaaargvi geriin bvh utas com tv orood bg hernee l hudan bdg
2518,2023-04-25T09:00:29.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,????? ?????? ??? ???????????? ?????? ?????? ?????????? ??????????  ???
2519,2023-04-25T08:59:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,?????????? ?????
2520,2023-04-25T08:47:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3333970016868841/,0,??????????? ?????????? ???????? ??????? ????? ??? ???????????? ??. ????? ??? ? ??????. 80113233,Hed we dugaar
2521,2023-04-25T08:38:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Gusriin Univision Mongolia  tulbur ntr duraara nemne ene tuhuurumj nertei 2 segee irj awaarai
2522,2023-04-25T08:36:57.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,1,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Univision.hee udirdlagar untraagaad dahiad asaahaar asch bsnda
